id_img,label
10052,angry
10065,fear
10079,angry
10095,sad
10121,angry
10148,neutral
10163,angry
10215,neutral
1024,happy
10286,angry
10315,angry
10336,happy
10338,happy
10371,sad
10382,happy
10399,happy
10415,neutral
10426,angry
10551,neutral
10554,happy
10583,neutral
10699,sad
10702,neutral
1071,neutral
10743,neutral
10746,sad
10818,sad
10823,happy
10825,neutral
10839,happy
10854,angry
10970,happy
11002,angry
11017,angry
11024,happy
11028,neutral
1106,happy
11075,angry
11093,sad
11096,happy
11158,neutral
11169,happy
11186,neutral
11188,fear
11200,angry
1124,happy
11266,neutral
1127,neutral
11337,fear
11342,sad
11400,angry
11421,fear
11467,neutral
11561,happy
11610,angry
11613,angry
11632,neutral
11642,neutral
11675,sad
11694,angry
1177,angry
11813,angry
11841,angry
11849,angry
11883,surprise
11949,happy
11964,sad
11986,angry
12136,neutral
12144,happy
1215,neutral
12171,surprise
12183,angry
12230,angry
12237,neutral
12307,happy
1235,fear
12352,surprise
12489,sad
12680,angry
12695,angry
12733,sad
12808,angry
12810,sad
12841,fear
12842,angry
12851,angry
12928,sad
12945,fear
13029,neutral
13041,neutral
13057,happy
13059,neutral
13092,neutral
13118,sad
13167,fear
13220,sad
13267,happy
13279,neutral
13334,angry
13351,sad
13376,sad
13395,neutral
1340,happy
13431,sad
1350,neutral
13514,angry
13533,neutral
13535,sad
1358,angry
13582,fear
13599,sad
13607,angry
13671,fear
13672,fear
13738,angry
13758,neutral
1386,angry
13890,neutral
13978,neutral
14022,surprise
14030,sad
14058,neutral
14108,angry
14118,neutral
14120,neutral
14148,happy
14185,angry
14206,angry
1422,sad
14243,angry
14315,neutral
14329,angry
14357,neutral
14376,angry
1438,angry
14381,happy
14421,happy
14438,sad
14498,neutral
14557,neutral
1460,angry
14706,happy
1477,happy
14775,angry
14821,angry
14831,neutral
14870,happy
14945,angry
15074,surprise
1508,angry
15138,angry
15172,angry
15190,happy
15194,angry
15217,sad
15222,angry
15295,angry
15474,fear
15500,disgust
15502,happy
1555,neutral
15562,angry
15637,sad
15644,sad
15654,surprise
15699,neutral
157,disgust
15709,sad
15712,happy
15715,surprise
15725,happy
1575,sad
15771,sad
1582,happy
15820,sad
15821,neutral
15835,angry
1584,neutral
15848,angry
15897,neutral
15919,angry
15941,angry
15954,sad
15979,angry
16033,neutral
16102,happy
16169,fear
16222,fear
16233,neutral
16287,happy
16292,angry
16380,fear
16406,angry
16410,happy
16413,sad
16428,happy
16506,surprise
16510,surprise
16557,sad
16565,neutral
16643,neutral
16659,happy
16681,sad
16711,happy
1672,angry
16764,happy
16768,neutral
16783,happy
16792,fear
16875,surprise
16999,neutral
17024,happy
17053,neutral
17085,happy
17099,neutral
17167,sad
1717,angry
17170,neutral
17186,happy
17209,happy
17211,angry
17228,happy
17259,happy
17316,angry
17344,sad
1736,neutral
17371,angry
17413,angry
17428,sad
17445,angry
17452,angry
17502,sad
17536,happy
17647,angry
17700,angry
17705,fear
17731,angry
17735,happy
17736,neutral
17752,fear
17787,sad
17910,happy
17939,happy
18001,neutral
18050,happy
18140,happy
18142,fear
18161,neutral
18166,surprise
18183,fear
18200,angry
18247,sad
1825,happy
18254,sad
18284,happy
18376,angry
18380,happy
1841,angry
18415,sad
18445,angry
18459,fear
18466,fear
18492,angry
18534,happy
18565,neutral
18566,sad
18588,angry
18593,happy
18602,angry
18617,sad
18633,neutral
18695,fear
18715,happy
18779,fear
1880,neutral
18810,neutral
18837,angry
18882,fear
18903,neutral
18949,neutral
18983,fear
1899,sad
18994,happy
19014,sad
19060,neutral
19067,angry
1908,surprise
19093,sad
19108,surprise
19114,happy
19115,fear
19140,surprise
19152,angry
19268,angry
19292,neutral
19309,neutral
19392,surprise
19476,happy
19477,sad
19485,fear
1966,angry
19664,happy
19732,fear
19811,neutral
1983,happy
19832,angry
19877,angry
19906,angry
19923,angry
1994,happy
19950,neutral
19961,happy
2006,angry
20222,angry
20227,neutral
20287,neutral
20290,sad
20298,angry
20303,sad
20312,neutral
20328,happy
20353,angry
20374,angry
20451,neutral
2050,happy
20505,neutral
20532,neutral
2055,neutral
20629,neutral
20630,happy
20635,happy
20640,neutral
20653,sad
20673,angry
20686,neutral
20736,angry
20739,happy
20796,neutral
20817,neutral
20849,happy
21068,happy
21099,happy
21111,sad
21131,sad
21135,neutral
21161,sad
2117,surprise
21173,angry
21284,neutral
21371,sad
21374,happy
2142,neutral
21447,surprise
21472,happy
21511,sad
21512,angry
21520,angry
21541,happy
21573,sad
21670,sad
21703,angry
21723,fear
21782,sad
21836,neutral
21865,sad
21916,sad
21921,disgust
21922,sad
2194,sad
22089,angry
22183,fear
22184,angry
22198,angry
2225,happy
22309,happy
22334,sad
22375,sad
22516,angry
22695,neutral
22733,angry
22739,neutral
22789,angry
22807,disgust
22810,surprise
22832,angry
2290,fear
22990,angry
23,sad
23008,happy
23041,neutral
23059,angry
23085,happy
23164,neutral
23194,angry
23215,neutral
23230,happy
23246,angry
23327,neutral
23404,surprise
23468,happy
23473,angry
23488,happy
23521,sad
23532,angry
23749,neutral
23780,sad
23783,neutral
23814,angry
23847,neutral
23886,sad
24067,happy
2407,fear
24071,neutral
24176,sad
24184,angry
24252,angry
24378,sad
24412,happy
24428,sad
24435,happy
24437,sad
24441,happy
24466,happy
24490,happy
245,angry
24501,neutral
24542,neutral
24660,neutral
24678,happy
24711,sad
24789,surprise
24797,angry
24819,happy
24821,neutral
2484,angry
2486,happy
2487,happy
24886,sad
249,neutral
24959,neutral
24967,happy
2498,happy
24992,happy
25082,angry
25088,neutral
251,sad
25101,angry
2511,happy
25131,fear
25144,happy
25209,happy
25255,sad
25343,happy
25360,angry
25435,happy
25528,angry
25542,happy
2557,surprise
2558,fear
25612,neutral
25681,neutral
25688,sad
25778,happy
25795,neutral
2581,neutral
25811,angry
25813,happy
25844,neutral
25874,neutral
25876,angry
25886,happy
25891,angry
259,happy
25944,neutral
25973,neutral
26025,happy
26038,angry
26059,angry
26121,neutral
26124,sad
26137,happy
26163,happy
26175,fear
26177,angry
26181,neutral
26185,angry
26248,neutral
26264,neutral
26267,happy
26337,angry
26344,angry
26437,happy
26446,neutral
26462,sad
26572,surprise
26597,happy
26618,neutral
26620,neutral
2668,sad
26725,neutral
26789,sad
26845,sad
26860,neutral
26886,neutral
26899,angry
26900,happy
26919,neutral
26928,sad
26956,neutral
27016,angry
27022,happy
27054,happy
2709,happy
2712,sad
27284,neutral
27296,angry
27385,angry
27413,neutral
27464,angry
27483,surprise
27544,angry
2762,happy
27652,fear
2770,angry
27704,happy
27715,happy
27726,angry
27744,neutral
27770,happy
27777,neutral
27798,angry
27828,happy
2791,angry
27967,sad
27982,angry
28015,neutral
28058,angry
28062,surprise
28120,neutral
28144,neutral
28148,neutral
28149,neutral
28207,angry
28248,sad
28288,angry
28300,angry
28401,fear
28438,fear
28498,sad
28509,sad
28543,sad
28547,neutral
28560,neutral
28585,happy
28614,angry
28618,neutral
28620,neutral
28660,angry
28707,fear
28720,surprise
28731,sad
28737,surprise
28743,neutral
28749,angry
28800,happy
28840,neutral
28867,angry
28884,fear
2890,neutral
28932,happy
28952,angry
29085,neutral
29119,happy
29132,happy
29202,fear
29266,sad
29319,happy
2933,angry
29414,neutral
29471,neutral
29477,neutral
29493,angry
29523,angry
29527,sad
29554,angry
29571,angry
29581,angry
29588,angry
29614,sad
29669,happy
29685,sad
29730,happy
298,neutral
29818,surprise
29866,angry
29929,angry
29931,surprise
29947,disgust
29977,surprise
29980,neutral
30002,angry
30004,neutral
30015,happy
30024,angry
30058,angry
30059,fear
30082,neutral
30085,sad
30171,angry
3021,angry
30260,angry
30273,sad
30290,neutral
30305,angry
30320,neutral
30325,happy
30394,angry
30415,neutral
30420,neutral
30456,fear
30458,happy
30460,sad
30490,neutral
30509,happy
30535,surprise
30563,neutral
30584,sad
30619,happy
30901,angry
30933,sad
30944,happy
3099,sad
31033,neutral
31042,sad
31081,neutral
31083,neutral
31138,angry
31142,surprise
31203,angry
3121,angry
3137,angry
31491,angry
31529,neutral
31544,sad
31609,sad
31635,angry
31693,happy
31703,angry
3176,sad
31849,angry
3186,angry
31873,angry
3188,happy
31928,angry
32023,sad
32024,angry
32153,angry
32161,happy
32223,happy
32231,angry
3226,angry
32278,angry
32281,angry
32298,angry
32336,happy
32352,happy
32367,happy
32454,fear
32464,fear
32473,surprise
3248,happy
32481,angry
32506,sad
32512,angry
32575,neutral
32584,angry
32617,sad
32662,happy
32755,neutral
32777,happy
33015,neutral
3303,fear
33105,angry
33131,angry
33221,happy
3327,sad
33301,fear
33308,angry
3334,sad
33352,happy
33444,fear
33450,surprise
33459,happy
33494,sad
33560,happy
33573,neutral
33633,angry
33666,happy
3370,angry
33729,angry
3377,neutral
338,fear
33809,neutral
33829,neutral
33890,sad
33924,happy
33926,neutral
3393,sad
33935,happy
33977,happy
33987,sad
33998,angry
34036,happy
34040,sad
3412,sad
34138,neutral
34151,neutral
34175,neutral
34178,angry
34184,neutral
34238,neutral
34259,fear
34352,fear
34359,sad
34363,happy
34448,sad
34474,neutral
3449,angry
34507,neutral
34581,angry
34592,angry
34596,sad
34620,angry
3467,angry
34714,happy
34778,sad
34879,neutral
35009,angry
35010,sad
35028,angry
35041,angry
35059,angry
35145,angry
35149,angry
35162,angry
35210,happy
3522,sad
35261,neutral
35298,neutral
35407,neutral
35425,angry
35439,happy
35447,neutral
35514,happy
3558,sad
3564,neutral
35669,neutral
35681,surprise
35682,fear
35731,sad
35753,fear
35805,happy
35809,fear
35820,neutral
35828,happy
35881,happy
35884,neutral
3599,fear
3632,sad
377,neutral
38,angry
3802,neutral
3819,sad
3839,happy
3862,neutral
3870,neutral
3913,sad
4015,angry
404,sad
4060,neutral
4077,neutral
4100,fear
4196,neutral
4229,happy
4306,angry
4317,fear
4324,happy
4349,neutral
4384,angry
4396,fear
4397,neutral
4459,angry
4468,fear
4502,angry
4579,angry
4616,angry
4637,angry
4660,neutral
4665,angry
4670,neutral
4700,happy
4751,fear
4807,surprise
4878,angry
4937,sad
5010,happy
5060,neutral
5064,sad
521,happy
5220,happy
5233,angry
5244,neutral
5259,fear
5312,angry
5317,fear
5400,angry
5422,surprise
5432,happy
5434,fear
5459,sad
5519,angry
5564,angry
5570,angry
5582,happy
5607,sad
5610,neutral
5637,happy
5732,angry
5739,angry
5780,angry
5810,surprise
5822,angry
5859,fear
5883,angry
5888,sad
589,fear
5902,fear
5962,angry
6009,angry
6017,disgust
6075,angry
608,neutral
6088,angry
6119,angry
6129,angry
6155,neutral
6225,surprise
6232,fear
624,angry
6274,angry
6278,angry
6283,neutral
6321,neutral
633,sad
6347,angry
6364,neutral
6365,angry
6375,angry
6390,fear
6420,angry
6426,sad
6471,angry
6484,neutral
65,angry
654,happy
6547,happy
6555,happy
6561,neutral
6566,sad
6580,sad
6581,angry
6584,happy
6618,neutral
6621,sad
665,happy
6652,happy
6726,fear
6739,happy
6745,neutral
676,sad
6766,happy
6809,happy
6890,neutral
6923,angry
6955,neutral
6965,angry
7015,angry
7056,angry
7103,happy
7136,fear
7174,sad
7219,neutral
7257,angry
7261,neutral
727,happy
7284,happy
7291,happy
7409,happy
7492,angry
7550,surprise
7559,neutral
7589,happy
764,fear
7655,angry
7668,angry
7729,neutral
7777,neutral
7793,sad
7811,neutral
7886,sad
7919,sad
7937,happy
7979,angry
8000,happy
8001,angry
8052,angry
8096,angry
8103,neutral
8130,angry
8151,neutral
816,neutral
8267,happy
8275,angry
8299,angry
8402,angry
842,disgust
854,fear
8555,neutral
8581,fear
8593,sad
861,neutral
8661,neutral
8685,sad
8719,neutral
8734,happy
8902,sad
8916,happy
8969,neutral
9012,neutral
9059,neutral
9100,angry
9156,neutral
9266,angry
9293,sad
9331,angry
9400,neutral
9567,sad
9615,angry
966,angry
9691,angry
9698,neutral
9715,angry
9748,angry
9785,neutral
9802,angry
9811,neutral
9862,neutral
9884,happy
9931,neutral
10053,disgust
10435,sad
10532,neutral
1115,disgust
11222,disgust
11529,disgust
11639,happy
12417,disgust
12753,disgust
13372,disgust
13597,fear
13652,angry
13847,surprise
14041,fear
14869,angry
14954,sad
14958,disgust
15110,disgust
16021,happy
16054,disgust
16121,disgust
16264,angry
16718,disgust
17260,happy
18077,neutral
1843,neutral
18464,disgust
18716,angry
19649,surprise
19734,disgust
19770,disgust
19801,happy
19831,disgust
20761,happy
21744,neutral
21765,disgust
21851,disgust
22320,disgust
2275,happy
23141,disgust
23153,sad
23665,sad
23876,neutral
24578,sad
25267,angry
25538,neutral
25541,happy
26859,happy
2732,fear
2742,disgust
28332,neutral
28390,surprise
28710,sad
28987,sad
29158,disgust
29269,happy
30347,surprise
30428,disgust
30499,disgust
30601,disgust
30719,happy
30761,happy
30907,neutral
3101,happy
31232,happy
31323,neutral
31796,neutral
31828,fear
32487,neutral
32681,disgust
33209,neutral
33284,happy
33561,disgust
33670,disgust
33995,neutral
34022,angry
34432,disgust
34505,angry
34519,happy
3521,fear
35376,happy
35580,disgust
3690,surprise
3778,neutral
4002,neutral
4004,sad
4265,disgust
4312,angry
4481,fear
4737,neutral
5085,neutral
533,fear
573,disgust
6231,disgust
6926,disgust
7068,disgust
7192,neutral
7405,surprise
7455,disgust
7592,disgust
7835,disgust
807,neutral
8415,happy
8585,disgust
8726,surprise
8893,happy
8948,happy
9043,happy
9297,neutral
9460,happy
9504,fear
10029,surprise
10043,fear
10044,fear
1008,fear
10099,sad
101,fear
10189,happy
10263,neutral
10267,angry
10278,angry
10292,sad
10355,fear
10409,happy
10437,neutral
10443,fear
10445,neutral
10458,fear
10489,fear
10493,neutral
10534,happy
1075,neutral
10758,neutral
1079,fear
10797,fear
10832,sad
10933,fear
10944,happy
10968,happy
10979,fear
11030,happy
11036,fear
11039,neutral
11054,sad
11057,angry
11104,sad
11112,neutral
11137,surprise
11143,sad
11146,happy
1116,sad
1128,surprise
1133,fear
11353,neutral
11360,happy
1137,neutral
11381,happy
11412,fear
11416,sad
11471,angry
11536,neutral
1154,neutral
11559,surprise
11587,neutral
11653,sad
11682,fear
11687,neutral
1169,neutral
11704,neutral
11706,sad
11727,neutral
11729,sad
11747,neutral
11754,surprise
11774,angry
11816,happy
11855,neutral
11904,fear
1193,surprise
11944,neutral
11968,neutral
11999,fear
12063,neutral
12125,sad
12255,neutral
12259,happy
12313,surprise
12334,happy
12350,surprise
12383,happy
12431,neutral
12440,neutral
12472,neutral
12496,sad
12527,fear
12578,surprise
12592,neutral
12634,angry
12674,angry
12676,neutral
12698,fear
12712,neutral
12737,surprise
12809,sad
12891,neutral
12948,neutral
12986,fear
12988,sad
13067,neutral
13071,neutral
131,neutral
13114,neutral
13121,happy
13152,fear
13179,happy
13233,fear
1325,neutral
13250,fear
13252,neutral
13301,neutral
13306,angry
13308,neutral
13310,angry
13362,fear
13394,fear
13405,fear
1343,fear
13482,fear
13486,fear
13518,fear
